timestamp,user_id,energy_usage_kWh,label
2025-05-24 22:00:00,user_1,1.63,normal
2025-05-24 23:00:00,user_1,1.8,normal
2025-05-25 00:00:00,user_1,1.06,normal
2025-05-25 01:00:00,user_1,2.2,normal
2025-05-25 02:00:00,user_1,1.15,normal
2025-05-25 03:00:00,user_1,1.53,normal
2025-05-25 04:00:00,user_1,1.52,normal
2025-05-25 05:00:00,user_1,2.1,normal
2025-05-25 06:00:00,user_1,1.8,normal
2025-05-25 07:00:00,user_1,1.39,normal
2025-05-25 08:00:00,user_1,1.44,normal
2025-05-25 09:00:00,user_1,1.24,normal
2025-05-25 10:00:00,user_1,1.56,normal
2025-05-25 11:00:00,user_1,0.8227210896958347,theft
2025-05-25 12:00:00,user_1,1.55,normal
2025-05-25 13:00:00,user_1,1.18,normal
2025-05-25 14:00:00,user_1,1.32,normal
2025-05-25 15:00:00,user_1,1.34,normal
2025-05-25 16:00:00,user_1,1.2,normal
2025-05-25 17:00:00,user_1,2.29,normal
2025-05-25 18:00:00,user_1,1.51,normal
2025-05-25 19:00:00,user_1,0.98,normal
2025-05-25 20:00:00,user_1,0.5960978357224365,theft
2025-05-25 21:00:00,user_1,1.13,normal
2025-05-25 22:00:00,user_1,1.5,normal
2025-05-25 23:00:00,user_1,2.16,normal
2025-05-26 00:00:00,user_1,1.04,normal
2025-05-26 01:00:00,user_1,1.5,normal
2025-05-26 02:00:00,user_1,1.35,normal
2025-05-26 03:00:00,user_1,1.93,normal
2025-05-26 04:00:00,user_1,1.56,normal
2025-05-26 05:00:00,user_1,1.91,normal
2025-05-26 06:00:00,user_1,0.97,normal
2025-05-26 07:00:00,user_1,1.53,normal
2025-05-26 08:00:00,user_1,1.2,normal
2025-05-26 09:00:00,user_1,1.69,normal
2025-05-26 10:00:00,user_1,1.66,normal
2025-05-26 11:00:00,user_1,1.44,normal
2025-05-26 12:00:00,user_1,2.45,normal
2025-05-26 13:00:00,user_1,1.3,normal
2025-05-26 14:00:00,user_1,1.18,normal
2025-05-26 15:00:00,user_1,1.68,normal
2025-05-26 16:00:00,user_1,1.08,normal
2025-05-26 17:00:00,user_1,1.07,normal
2025-05-26 18:00:00,user_1,1.44,normal
2025-05-26 19:00:00,user_1,1.86,normal
2025-05-26 20:00:00,user_1,1.73,normal
2025-05-26 21:00:00,user_1,1.9,normal
2025-05-26 22:00:00,user_1,1.47,normal
2025-05-26 23:00:00,user_1,1.19,normal
2025-05-27 00:00:00,user_1,2.52,normal
2025-05-27 01:00:00,user_1,1.66,normal
2025-05-27 02:00:00,user_1,1.24,normal
2025-05-27 03:00:00,user_1,2.13,normal
2025-05-27 04:00:00,user_1,1.67,normal
2025-05-27 05:00:00,user_1,2.14,normal
2025-05-27 06:00:00,user_1,1.93,normal
2025-05-27 07:00:00,user_1,1.91,normal
2025-05-27 08:00:00,user_1,2.16,normal
2025-05-27 09:00:00,user_1,0.46389415850376214,theft
2025-05-27 10:00:00,user_1,1.54,normal
2025-05-27 11:00:00,user_1,1.7,normal
2025-05-27 12:00:00,user_1,1.57,normal
2025-05-27 13:00:00,user_1,1.2,normal
2025-05-27 14:00:00,user_1,1.26,normal
2025-05-27 15:00:00,user_1,1.98,normal
2025-05-27 16:00:00,user_1,2.09,normal
2025-05-27 17:00:00,user_1,1.05,normal
2025-05-27 18:00:00,user_1,1.22,normal
2025-05-27 19:00:00,user_1,1.29,normal
2025-05-27 20:00:00,user_1,0.4418614660909924,theft
2025-05-27 21:00:00,user_1,0.59,normal
2025-05-27 22:00:00,user_1,1.64,normal
2025-05-27 23:00:00,user_1,1.67,normal
2025-05-28 00:00:00,user_1,1.44,normal
2025-05-28 01:00:00,user_1,1.14,normal
2025-05-28 02:00:00,user_1,2.02,normal
2025-05-28 03:00:00,user_1,1.34,normal
2025-05-28 04:00:00,user_1,1.34,normal
2025-05-28 05:00:00,user_1,1.52,normal
2025-05-28 06:00:00,user_1,1.33,normal
2025-05-28 07:00:00,user_1,1.91,normal
2025-05-28 08:00:00,user_1,1.25,normal
2025-05-28 09:00:00,user_1,1.51,normal
2025-05-28 10:00:00,user_1,1.57,normal
2025-05-28 11:00:00,user_1,1.98,normal
2025-05-28 12:00:00,user_1,2.42,normal
2025-05-28 13:00:00,user_1,1.4,normal
2025-05-28 14:00:00,user_1,0.63,normal
2025-05-28 15:00:00,user_1,1.69,normal
2025-05-28 16:00:00,user_1,1.3,normal
2025-05-28 17:00:00,user_1,1.4,normal
2025-05-28 18:00:00,user_1,1.4,normal
2025-05-28 19:00:00,user_1,1.9,normal
2025-05-28 20:00:00,user_1,1.25,normal
2025-05-28 21:00:00,user_1,1.32,normal
2025-05-28 22:00:00,user_1,1.8,normal
2025-05-28 23:00:00,user_1,1.35,normal
2025-05-29 00:00:00,user_1,0.7738000008640911,theft
2025-05-29 01:00:00,user_1,0.87,normal
2025-05-29 02:00:00,user_1,0.16,normal
2025-05-29 03:00:00,user_1,1.55,normal
2025-05-29 04:00:00,user_1,0.91,normal
2025-05-29 05:00:00,user_1,1.77,normal
2025-05-29 06:00:00,user_1,0.30340121875247844,theft
2025-05-29 07:00:00,user_1,1.45,normal
2025-05-29 08:00:00,user_1,1.42,normal
2025-05-29 09:00:00,user_1,2.04,normal
2025-05-29 10:00:00,user_1,1.8,normal
2025-05-29 11:00:00,user_1,1.89,normal
2025-05-29 12:00:00,user_1,1.37,normal
2025-05-29 13:00:00,user_1,1.59,normal
2025-05-29 14:00:00,user_1,2.18,normal
2025-05-29 15:00:00,user_1,1.17,normal
2025-05-29 16:00:00,user_1,1.32,normal
2025-05-29 17:00:00,user_1,1.68,normal
2025-05-29 18:00:00,user_1,1.61,normal
2025-05-29 19:00:00,user_1,1.62,normal
2025-05-29 20:00:00,user_1,1.89,normal
2025-05-29 21:00:00,user_1,1.96,normal
2025-05-29 22:00:00,user_1,1.48,normal
2025-05-29 23:00:00,user_1,1.09,normal
2025-05-30 00:00:00,user_1,1.28,normal
2025-05-30 01:00:00,user_1,1.63,normal
2025-05-30 02:00:00,user_1,1.9,normal
2025-05-30 03:00:00,user_1,1.92,normal
2025-05-30 04:00:00,user_1,1.07,normal
2025-05-30 05:00:00,user_1,1.91,normal
2025-05-30 06:00:00,user_1,1.21,normal
2025-05-30 07:00:00,user_1,1.27,normal
2025-05-30 08:00:00,user_1,1.4,normal
2025-05-30 09:00:00,user_1,1.79,normal
2025-05-30 10:00:00,user_1,0.76,normal
2025-05-30 11:00:00,user_1,1.61,normal
2025-05-30 12:00:00,user_1,1.64,normal
2025-05-30 13:00:00,user_1,1.32,normal
2025-05-30 14:00:00,user_1,2.58,normal
2025-05-30 15:00:00,user_1,1.29,normal
2025-05-30 16:00:00,user_1,1.89,normal
2025-05-30 17:00:00,user_1,2.31,normal
2025-05-30 18:00:00,user_1,1.69,normal
2025-05-30 19:00:00,user_1,1.45,normal
2025-05-30 20:00:00,user_1,1.89,normal
2025-05-30 21:00:00,user_1,1.72,normal
2025-05-30 22:00:00,user_1,1.48,normal
2025-05-30 23:00:00,user_1,2.33,normal
2025-05-01 00:00:00,user_2,1.42,normal
2025-05-01 01:00:00,user_2,1.01,normal
2025-05-01 02:00:00,user_2,1.97,normal
2025-05-01 03:00:00,user_2,1.76,normal
2025-05-01 04:00:00,user_2,0.94,normal
2025-05-01 05:00:00,user_2,1.44,normal
2025-05-01 06:00:00,user_2,1.5,normal
2025-05-01 07:00:00,user_2,1.88,normal
2025-05-01 08:00:00,user_2,1.64,normal
2025-05-01 09:00:00,user_2,1.32,normal
2025-05-01 10:00:00,user_2,1.48,normal
2025-05-01 11:00:00,user_2,1.3,normal
2025-05-01 12:00:00,user_2,2.2,normal
2025-05-01 13:00:00,user_2,1.81,normal
2025-05-01 14:00:00,user_2,1.56,normal
2025-05-01 15:00:00,user_2,1.35,normal
2025-05-01 16:00:00,user_2,2.09,normal
2025-05-01 17:00:00,user_2,1.66,normal
2025-05-01 18:00:00,user_2,2.02,normal
2025-05-01 19:00:00,user_2,1.84,normal
2025-05-01 20:00:00,user_2,0.46133877852336497,theft
2025-05-01 21:00:00,user_2,1.66,normal
2025-05-01 22:00:00,user_2,0.79,normal
2025-05-01 23:00:00,user_2,1.09,normal
2025-05-02 00:00:00,user_2,1.59,normal
2025-05-02 01:00:00,user_2,1.84,normal
2025-05-02 02:00:00,user_2,0.6477622761605271,theft
2025-05-02 03:00:00,user_2,2.01,normal
2025-05-02 04:00:00,user_2,1.51,normal
2025-05-02 05:00:00,user_2,1.1,normal
2025-05-02 06:00:00,user_2,1.79,normal
2025-05-02 07:00:00,user_2,1.36,normal
2025-05-02 08:00:00,user_2,2.17,normal
2025-05-02 09:00:00,user_2,1.86,normal
2025-05-02 10:00:00,user_2,2.16,normal
2025-05-02 11:00:00,user_2,1.66,normal
2025-05-02 12:00:00,user_2,1.61,normal
2025-05-02 13:00:00,user_2,1.23,normal
2025-05-02 14:00:00,user_2,0.87,normal
2025-05-02 15:00:00,user_2,0.65,normal
2025-05-02 16:00:00,user_2,1.57,normal
2025-05-02 17:00:00,user_2,2.07,normal
2025-05-02 18:00:00,user_2,1.64,normal
2025-05-02 19:00:00,user_2,1.23,normal
2025-05-02 20:00:00,user_2,1.21,normal
2025-05-02 21:00:00,user_2,1.87,normal
2025-05-02 22:00:00,user_2,2.02,normal
2025-05-02 23:00:00,user_2,0.58,normal
2025-05-03 00:00:00,user_2,2.08,normal
2025-05-03 01:00:00,user_2,1.51,normal
2025-05-03 02:00:00,user_2,0.18884913679191295,theft
2025-05-03 03:00:00,user_2,1.76,normal
2025-05-03 04:00:00,user_2,1.36,normal
2025-05-03 05:00:00,user_2,0.75,normal
2025-05-03 06:00:00,user_2,1.61,normal
2025-05-03 07:00:00,user_2,1.74,normal
2025-05-03 08:00:00,user_2,1.97,normal
2025-05-03 09:00:00,user_2,1.76,normal
2025-05-03 10:00:00,user_2,1.6,normal
2025-05-03 11:00:00,user_2,2.25,normal
2025-05-03 12:00:00,user_2,0.52,normal
2025-05-03 13:00:00,user_2,2.26,normal
2025-05-03 14:00:00,user_2,0.6604099877569354,theft
2025-05-03 15:00:00,user_2,1.95,normal
2025-05-03 16:00:00,user_2,1.63,normal
2025-05-03 17:00:00,user_2,2.0,normal
2025-05-03 18:00:00,user_2,1.35,normal
2025-05-03 19:00:00,user_2,0.46,normal
2025-05-03 20:00:00,user_2,1.86,normal
2025-05-03 21:00:00,user_2,2.02,normal
2025-05-03 22:00:00,user_2,1.27,normal
2025-05-03 23:00:00,user_2,1.71,normal
2025-05-04 00:00:00,user_2,1.23,normal
2025-05-04 01:00:00,user_2,1.71,normal
2025-05-04 02:00:00,user_2,0.05,normal
2025-05-04 03:00:00,user_2,1.64,normal
2025-05-04 04:00:00,user_2,1.62,normal
2025-05-04 05:00:00,user_2,1.76,normal
2025-05-04 06:00:00,user_2,2.66,normal
2025-05-04 07:00:00,user_2,1.57,normal
2025-05-04 08:00:00,user_2,1.12,normal
2025-05-04 09:00:00,user_2,1.14,normal
2025-05-04 10:00:00,user_2,1.86,normal
2025-05-04 11:00:00,user_2,1.48,normal
2025-05-04 12:00:00,user_2,2.08,normal
2025-05-04 13:00:00,user_2,0.77,normal
2025-05-04 14:00:00,user_2,0.71,normal
2025-05-04 15:00:00,user_2,2.41,normal
2025-05-04 16:00:00,user_2,1.4,normal
2025-05-04 17:00:00,user_2,2.31,normal
2025-05-04 18:00:00,user_2,1.81,normal
2025-05-04 19:00:00,user_2,1.36,normal
2025-05-04 20:00:00,user_2,-0.13,normal
2025-05-04 21:00:00,user_2,1.57,normal
2025-05-04 22:00:00,user_2,1.51,normal
2025-05-04 23:00:00,user_2,1.39,normal
2025-05-05 00:00:00,user_2,0.91,normal
2025-05-05 01:00:00,user_2,1.76,normal
2025-05-05 02:00:00,user_2,1.1,normal
2025-05-05 03:00:00,user_2,1.77,normal
2025-05-05 04:00:00,user_2,2.28,normal
2025-05-05 05:00:00,user_2,2.18,normal
2025-05-05 06:00:00,user_2,1.99,normal
2025-05-05 07:00:00,user_2,1.04,normal
2025-05-05 08:00:00,user_2,1.54,normal
2025-05-05 09:00:00,user_2,1.25,normal
2025-05-05 10:00:00,user_2,0.95,normal
2025-05-05 11:00:00,user_2,0.61,normal
2025-05-05 12:00:00,user_2,1.45,normal
2025-05-05 13:00:00,user_2,0.14,normal
2025-05-05 14:00:00,user_2,1.93,normal
2025-05-05 15:00:00,user_2,1.76,normal
2025-05-05 16:00:00,user_2,1.19,normal
2025-05-05 17:00:00,user_2,1.96,normal
2025-05-05 18:00:00,user_2,0.42,normal
2025-05-05 19:00:00,user_2,2.36,normal
2025-05-05 20:00:00,user_2,2.12,normal
2025-05-05 21:00:00,user_2,1.14,normal
2025-05-05 22:00:00,user_2,2.11,normal
2025-05-05 23:00:00,user_2,1.76,normal
2025-05-06 00:00:00,user_2,0.95,normal
2025-05-06 01:00:00,user_2,1.24,normal
2025-05-06 02:00:00,user_2,2.18,normal
2025-05-06 03:00:00,user_2,2.02,normal
2025-05-06 04:00:00,user_2,2.48,normal
2025-05-06 05:00:00,user_2,1.81,normal
2025-05-06 06:00:00,user_2,2.44,normal
2025-05-06 07:00:00,user_2,1.76,normal
2025-05-06 08:00:00,user_2,1.57,normal
2025-05-06 09:00:00,user_2,1.16,normal
2025-05-06 10:00:00,user_2,1.79,normal
2025-05-06 11:00:00,user_2,1.36,normal
2025-05-06 12:00:00,user_2,0.92,normal
2025-05-06 13:00:00,user_2,1.13,normal
2025-05-06 14:00:00,user_2,1.49,normal
2025-05-06 15:00:00,user_2,0.66,normal
2025-05-06 16:00:00,user_2,2.21,normal
2025-05-06 17:00:00,user_2,2.08,normal
2025-05-06 18:00:00,user_2,1.18,normal
2025-05-06 19:00:00,user_2,1.11,normal
2025-05-06 20:00:00,user_2,2.4,normal
2025-05-06 21:00:00,user_2,0.97,normal
2025-05-06 22:00:00,user_2,1.91,normal
2025-05-06 23:00:00,user_2,1.27,normal
2025-05-07 00:00:00,user_2,1.24,normal
2025-05-07 01:00:00,user_2,2.42,normal
2025-05-07 02:00:00,user_2,1.12,normal
2025-05-07 03:00:00,user_2,1.32,normal
2025-05-07 04:00:00,user_2,1.45,normal
2025-05-07 05:00:00,user_2,1.69,normal
2025-05-07 06:00:00,user_2,1.63,normal
2025-05-07 07:00:00,user_2,1.51,normal
2025-05-07 08:00:00,user_2,1.68,normal
2025-05-07 09:00:00,user_2,1.64,normal
2025-05-07 10:00:00,user_2,1.72,normal
2025-05-07 11:00:00,user_2,0.4076615720004281,theft
2025-05-07 12:00:00,user_2,1.12,normal
2025-05-07 13:00:00,user_2,2.2,normal
2025-05-07 14:00:00,user_2,1.68,normal
2025-05-07 15:00:00,user_2,2.02,normal
2025-05-07 16:00:00,user_2,2.1,normal
2025-05-07 17:00:00,user_2,1.82,normal
2025-05-07 18:00:00,user_2,2.11,normal
2025-05-07 19:00:00,user_2,1.47,normal
2025-05-07 20:00:00,user_2,1.96,normal
2025-05-07 21:00:00,user_2,1.62,normal
2025-05-07 22:00:00,user_2,1.65,normal
2025-05-07 23:00:00,user_2,0.03,normal
2025-05-08 00:00:00,user_2,1.31,normal
2025-05-08 01:00:00,user_2,0.54,normal
2025-05-08 02:00:00,user_2,1.46,normal
2025-05-08 03:00:00,user_2,1.59,normal
2025-05-08 04:00:00,user_2,1.8,normal
2025-05-08 05:00:00,user_2,0.78,normal
2025-05-08 06:00:00,user_2,1.51,normal
2025-05-08 07:00:00,user_2,1.43,normal
2025-05-08 08:00:00,user_2,0.9,normal
2025-05-08 09:00:00,user_2,1.91,normal
2025-05-08 10:00:00,user_2,0.25,normal
2025-05-08 11:00:00,user_2,2.07,normal
2025-05-08 12:00:00,user_2,0.59,normal
2025-05-08 13:00:00,user_2,0.8748860841753705,theft
2025-05-08 14:00:00,user_2,1.58,normal
2025-05-08 15:00:00,user_2,1.48,normal
2025-05-08 16:00:00,user_2,0.88,normal
2025-05-08 17:00:00,user_2,1.61,normal
2025-05-08 18:00:00,user_2,1.35,normal
2025-05-08 19:00:00,user_2,1.53,normal
2025-05-08 20:00:00,user_2,0.97,normal
2025-05-08 21:00:00,user_2,2.07,normal
2025-05-08 22:00:00,user_2,1.84,normal
2025-05-08 23:00:00,user_2,1.97,normal
2025-05-09 00:00:00,user_2,2.12,normal
2025-05-09 01:00:00,user_2,2.32,normal
2025-05-09 02:00:00,user_2,1.36,normal
2025-05-09 03:00:00,user_2,1.8,normal
2025-05-09 04:00:00,user_2,1.38,normal
2025-05-09 05:00:00,user_2,1.93,normal
2025-05-09 06:00:00,user_2,1.78,normal
2025-05-09 07:00:00,user_2,1.56,normal
2025-05-09 08:00:00,user_2,1.19,normal
2025-05-09 09:00:00,user_2,1.47,normal
2025-05-09 10:00:00,user_2,2.01,normal
2025-05-09 11:00:00,user_2,0.85,normal
2025-05-09 12:00:00,user_2,0.22633383305744242,theft
2025-05-09 13:00:00,user_2,2.09,normal
2025-05-09 14:00:00,user_2,2.28,normal
2025-05-09 15:00:00,user_2,1.13,normal
2025-05-09 16:00:00,user_2,0.95,normal
2025-05-09 17:00:00,user_2,1.69,normal
2025-05-09 18:00:00,user_2,1.27,normal
2025-05-09 19:00:00,user_2,0.55,normal
2025-05-09 20:00:00,user_2,1.75,normal
2025-05-09 21:00:00,user_2,1.71,normal
2025-05-09 22:00:00,user_2,0.87,normal
2025-05-09 23:00:00,user_2,2.16,normal
2025-05-10 00:00:00,user_2,1.85,normal
2025-05-10 01:00:00,user_2,1.41,normal
2025-05-10 02:00:00,user_2,1.36,normal
2025-05-10 03:00:00,user_2,2.27,normal
2025-05-10 04:00:00,user_2,1.94,normal
2025-05-10 05:00:00,user_2,1.82,normal
2025-05-10 06:00:00,user_2,1.81,normal
2025-05-10 07:00:00,user_2,0.46,normal
2025-05-10 08:00:00,user_2,1.35,normal
2025-05-10 09:00:00,user_2,2.08,normal
2025-05-10 10:00:00,user_2,0.7269826135135178,theft
2025-05-10 11:00:00,user_2,1.69,normal
2025-05-10 12:00:00,user_2,1.21,normal
2025-05-10 13:00:00,user_2,1.14,normal
2025-05-10 14:00:00,user_2,1.68,normal
2025-05-10 15:00:00,user_2,1.55,normal
2025-05-10 16:00:00,user_2,1.7,normal
2025-05-10 17:00:00,user_2,1.29,normal
2025-05-10 18:00:00,user_2,2.67,normal
2025-05-10 19:00:00,user_2,1.65,normal
2025-05-10 20:00:00,user_2,2.17,normal
2025-05-10 21:00:00,user_2,2.23,normal
2025-05-10 22:00:00,user_2,0.37,normal
2025-05-10 23:00:00,user_2,0.18804729799469816,theft
2025-05-11 00:00:00,user_2,1.25,normal
2025-05-11 01:00:00,user_2,2.24,normal
2025-05-11 02:00:00,user_2,0.67,normal
2025-05-11 03:00:00,user_2,0.9,normal
2025-05-11 04:00:00,user_2,2.43,normal
2025-05-11 05:00:00,user_2,2.08,normal
2025-05-11 06:00:00,user_2,1.27,normal
2025-05-11 07:00:00,user_2,1.99,normal
2025-05-11 08:00:00,user_2,2.08,normal
2025-05-11 09:00:00,user_2,1.35,normal
2025-05-11 10:00:00,user_2,1.28,normal
2025-05-11 11:00:00,user_2,1.4,normal
2025-05-11 12:00:00,user_2,1.36,normal
2025-05-11 13:00:00,user_2,1.93,normal
2025-05-11 14:00:00,user_2,1.6,normal
2025-05-11 15:00:00,user_2,1.69,normal
2025-05-11 16:00:00,user_2,1.31,normal
2025-05-11 17:00:00,user_2,1.07,normal
2025-05-11 18:00:00,user_2,1.55,normal
2025-05-11 19:00:00,user_2,1.51,normal
2025-05-11 20:00:00,user_2,1.6,normal
2025-05-11 21:00:00,user_2,2.37,normal
2025-05-11 22:00:00,user_2,1.21,normal
2025-05-11 23:00:00,user_2,1.6,normal
2025-05-12 00:00:00,user_2,1.28,normal
2025-05-12 01:00:00,user_2,1.1,normal
2025-05-12 02:00:00,user_2,2.1,normal
2025-05-12 03:00:00,user_2,0.51,normal
2025-05-12 04:00:00,user_2,1.16,normal
2025-05-12 05:00:00,user_2,1.74,normal
2025-05-12 06:00:00,user_2,2.12,normal
2025-05-12 07:00:00,user_2,1.73,normal
2025-05-12 08:00:00,user_2,2.01,normal
2025-05-12 09:00:00,user_2,2.75,normal
2025-05-12 10:00:00,user_2,2.49,normal
2025-05-12 11:00:00,user_2,2.36,normal
2025-05-12 12:00:00,user_2,2.21,normal
2025-05-12 13:00:00,user_2,2.18,normal
2025-05-12 14:00:00,user_2,2.01,normal
2025-05-12 15:00:00,user_2,0.95,normal
2025-05-12 16:00:00,user_2,2.06,normal
2025-05-12 17:00:00,user_2,1.35,normal
2025-05-12 18:00:00,user_2,2.16,normal
2025-05-12 19:00:00,user_2,1.63,normal
2025-05-12 20:00:00,user_2,1.44,normal
2025-05-12 21:00:00,user_2,2.5,normal
2025-05-12 22:00:00,user_2,1.54,normal
2025-05-12 23:00:00,user_2,1.23,normal
2025-05-13 00:00:00,user_2,1.19,normal
2025-05-13 01:00:00,user_2,2.22,normal
2025-05-13 02:00:00,user_2,2.09,normal
2025-05-13 03:00:00,user_2,1.33,normal
2025-05-13 04:00:00,user_2,1.26,normal
2025-05-13 05:00:00,user_2,0.9084055339933198,theft
2025-05-13 06:00:00,user_2,1.64,normal
2025-05-13 07:00:00,user_2,0.64,normal
2025-05-13 08:00:00,user_2,1.16,normal
2025-05-13 09:00:00,user_2,0.72,normal
2025-05-13 10:00:00,user_2,1.08,normal
2025-05-13 11:00:00,user_2,2.22,normal
2025-05-13 12:00:00,user_2,2.5,normal
2025-05-13 13:00:00,user_2,1.8,normal
2025-05-13 14:00:00,user_2,0.3,normal
2025-05-13 15:00:00,user_2,0.96,normal
2025-05-13 16:00:00,user_2,1.58,normal
2025-05-13 17:00:00,user_2,1.0,normal
2025-05-13 18:00:00,user_2,1.75,normal
2025-05-13 19:00:00,user_2,1.07,normal
2025-05-13 20:00:00,user_2,1.41,normal
2025-05-13 21:00:00,user_2,1.67,normal
2025-05-13 22:00:00,user_2,1.23,normal
2025-05-13 23:00:00,user_2,1.93,normal
2025-05-14 00:00:00,user_2,1.65,normal
2025-05-14 01:00:00,user_2,1.2,normal
2025-05-14 02:00:00,user_2,1.13,normal
2025-05-14 03:00:00,user_2,1.38,normal
2025-05-14 04:00:00,user_2,0.81,normal
2025-05-14 05:00:00,user_2,1.38,normal
2025-05-14 06:00:00,user_2,1.67,normal
2025-05-14 07:00:00,user_2,1.31,normal
2025-05-14 08:00:00,user_2,0.93,normal
2025-05-14 09:00:00,user_2,1.53,normal
2025-05-14 10:00:00,user_2,1.04,normal
2025-05-14 11:00:00,user_2,1.44,normal
2025-05-14 12:00:00,user_2,1.92,normal
2025-05-14 13:00:00,user_2,2.01,normal
2025-05-14 14:00:00,user_2,1.47,normal
2025-05-14 15:00:00,user_2,0.6666535771319652,theft
2025-05-14 16:00:00,user_2,1.51,normal
2025-05-14 17:00:00,user_2,2.07,normal
2025-05-14 18:00:00,user_2,1.73,normal
2025-05-14 19:00:00,user_2,2.43,normal
2025-05-14 20:00:00,user_2,2.09,normal
2025-05-14 21:00:00,user_2,1.12,normal
2025-05-14 22:00:00,user_2,1.75,normal
2025-05-14 23:00:00,user_2,0.609318494494536,theft
2025-05-15 00:00:00,user_2,1.48,normal
2025-05-15 01:00:00,user_2,1.69,normal
2025-05-15 02:00:00,user_2,1.58,normal
2025-05-15 03:00:00,user_2,1.72,normal
2025-05-15 04:00:00,user_2,0.42280224222495405,theft
2025-05-15 05:00:00,user_2,1.29,normal
2025-05-15 06:00:00,user_2,2.24,normal
2025-05-15 07:00:00,user_2,0.37,normal
2025-05-15 08:00:00,user_2,1.5,normal
2025-05-15 09:00:00,user_2,0.45,normal
2025-05-15 10:00:00,user_2,1.69,normal
2025-05-15 11:00:00,user_2,1.26,normal
2025-05-15 12:00:00,user_2,1.34,normal
2025-05-15 13:00:00,user_2,1.18,normal
2025-05-15 14:00:00,user_2,1.52,normal
2025-05-15 15:00:00,user_2,2.01,normal
2025-05-15 16:00:00,user_2,2.19,normal
2025-05-15 17:00:00,user_2,1.87,normal
2025-05-15 18:00:00,user_2,1.77,normal
2025-05-15 19:00:00,user_2,1.85,normal
2025-05-15 20:00:00,user_2,1.71,normal
2025-05-15 21:00:00,user_2,1.67,normal
2025-05-15 22:00:00,user_2,1.06,normal
2025-05-15 23:00:00,user_2,2.29,normal
2025-05-16 00:00:00,user_2,1.52,normal
2025-05-16 01:00:00,user_2,1.34,normal
2025-05-16 02:00:00,user_2,1.46,normal
2025-05-16 03:00:00,user_2,1.54,normal
2025-05-16 04:00:00,user_2,1.32,normal
2025-05-16 05:00:00,user_2,1.6,normal
2025-05-16 06:00:00,user_2,1.72,normal
2025-05-16 07:00:00,user_2,1.06,normal
2025-05-16 08:00:00,user_2,1.62,normal
2025-05-16 09:00:00,user_2,1.11,normal
2025-05-16 10:00:00,user_2,1.91,normal
2025-05-16 11:00:00,user_2,1.8,normal
2025-05-16 12:00:00,user_2,2.02,normal
2025-05-16 13:00:00,user_2,1.72,normal
2025-05-16 14:00:00,user_2,1.85,normal
2025-05-16 15:00:00,user_2,0.1756189770662904,theft
2025-05-16 16:00:00,user_2,1.0,normal
2025-05-16 17:00:00,user_2,0.59,normal
2025-05-16 18:00:00,user_2,1.94,normal
2025-05-16 19:00:00,user_2,1.48,normal
2025-05-16 20:00:00,user_2,1.64,normal
2025-05-16 21:00:00,user_2,0.87,normal
2025-05-16 22:00:00,user_2,0.78,normal
2025-05-16 23:00:00,user_2,1.08,normal
2025-05-17 00:00:00,user_2,1.02,normal
2025-05-17 01:00:00,user_2,1.35,normal
2025-05-17 02:00:00,user_2,1.28,normal
2025-05-17 03:00:00,user_2,1.99,normal
2025-05-17 04:00:00,user_2,1.65,normal
2025-05-17 05:00:00,user_2,2.14,normal
2025-05-17 06:00:00,user_2,1.42,normal
2025-05-17 07:00:00,user_2,1.9,normal
2025-05-17 08:00:00,user_2,1.59,normal
2025-05-17 09:00:00,user_2,1.28,normal
2025-05-17 10:00:00,user_2,1.75,normal
2025-05-17 11:00:00,user_2,1.1,normal
2025-05-17 12:00:00,user_2,2.07,normal
2025-05-17 13:00:00,user_2,2.46,normal
2025-05-17 14:00:00,user_2,0.56,normal
2025-05-17 15:00:00,user_2,1.39,normal
2025-05-17 16:00:00,user_2,1.66,normal
2025-05-17 17:00:00,user_2,2.14,normal
2025-05-17 18:00:00,user_2,0.47003198440892213,theft
2025-05-17 19:00:00,user_2,1.03,normal
2025-05-17 20:00:00,user_2,1.14,normal
2025-05-17 21:00:00,user_2,1.1,normal
2025-05-17 22:00:00,user_2,1.79,normal
2025-05-17 23:00:00,user_2,0.49399545910045534,theft
2025-05-18 00:00:00,user_2,0.5819532173857603,theft
2025-05-18 01:00:00,user_2,0.72,normal
2025-05-18 02:00:00,user_2,1.04,normal
2025-05-18 03:00:00,user_2,-0.06,normal
2025-05-18 04:00:00,user_2,1.23,normal
2025-05-18 05:00:00,user_2,0.88,normal
2025-05-18 06:00:00,user_2,2.03,normal
2025-05-18 07:00:00,user_2,1.89,normal
2025-05-18 08:00:00,user_2,0.61,normal
2025-05-18 09:00:00,user_2,0.49,normal
2025-05-18 10:00:00,user_2,0.91,normal
2025-05-18 11:00:00,user_2,1.36,normal
2025-05-18 12:00:00,user_2,1.15,normal
2025-05-18 13:00:00,user_2,1.81,normal
2025-05-18 14:00:00,user_2,1.11,normal
2025-05-18 15:00:00,user_2,1.65,normal
2025-05-18 16:00:00,user_2,1.04,normal
2025-05-18 17:00:00,user_2,1.49,normal
2025-05-18 18:00:00,user_2,1.02,normal
2025-05-18 19:00:00,user_2,1.0,normal
2025-05-18 20:00:00,user_2,1.05,normal
2025-05-18 21:00:00,user_2,1.41,normal
2025-05-18 22:00:00,user_2,1.67,normal
